행정구역별,유형별,항목,단위,2020 년,2021 년,2022 년,2023 년,2024 년
동구,관할 시도외 서울,면적[천㎡],천㎡,8,4,3,2,4
동구,관할 시도외 기타,동(호)수[동(호)수],동(호)수,629,406,238,178,282
동구,관할 시도외 기타,면적[천㎡],천㎡,38,21,12,11,23
동구,거래주체,동(호)수[동(호)수],동(호)수,4154,2249,1245,1233,1958
동구,거래주체,면적[천㎡],천㎡,288,136,76,79,169
동구,개인->개인,동(호)수[동(호)수],동(호)수,2938,1915,1044,1121,895
동구,개인->개인,면적[천㎡],천㎡,199,114,64,72,58
동구,개인->법인,동(호)수[동(호)수],동(호)수,100,89,62,16,11
동구,개인->법인,면적[천㎡],천㎡,7,8,4,1,1
동구,개인->기타,동(호)수[동(호)수],동(호)수,8,22,8,1,6
동구,개인->기타,면적[천㎡],천㎡,1,1,1,0,0
동구,법인->개인,동(호)수[동(호)수],동(호)수,1076,199,77,78,1040
동구,법인->개인,면적[천㎡],천㎡,80,12,5,4,109
동구,법인->법인,동(호)수[동(호)수],동(호)수,8,17,40,0,2
동구,법인->법인,면적[천㎡],천㎡,0,1,2,0,0
동구,법인->기타,동(호)수[동(호)수],동(호)수,17,0,1,0,0
동구,법인->기타,면적[천㎡],천㎡,1,0,0,0,0
동구,기타->개인,동(호)수[동(호)수],동(호)수,5,6,11,16,4
동구,기타->개인,면적[천㎡],천㎡,0,0,1,1,0
동구,기타->법인,동(호)수[동(호)수],동(호)수,0,1,1,0,0
동구,기타->법인,면적[천㎡],천㎡,0,0,0,0,0
동구,기타->기타,동(호)수[동(호)수],동(호)수,2,0,1,1,0
동구,기타->기타,면적[천㎡],천㎡,0,0,0,0,0
동구,거래규모,동(호)수[동(호)수],동(호)수,4154,2249,1245,1233,1958
동구,거래규모,면적[천㎡],천㎡,288,136,76,79,169
동구,20㎡이하,동(호)수[동(호)수],동(호)수,118,167,106,62,78
동구,20㎡이하,면적[천㎡],천㎡,2,2,1,1,1
동구,21~40㎡,동(호)수[동(호)수],동(호)수,784,614,294,208,138
동구,21~40㎡,면적[천㎡],천㎡,27,21,10,7,4
동구,41~60㎡,동(호)수[동(호)수],동(호)수,811,666,337,382,288
동구,41~60㎡,면적[천㎡],천㎡,43,33,17,20,15
동구,61~85㎡,동(호)수[동(호)수],동(호)수,2148,560,354,474,647
동구,61~85㎡,면적[천㎡],천㎡,169,42,27,37,49
동구,86~100㎡,동(호)수[동(호)수],동(호)수,70,48,44,25,115
동구,86~100㎡,면적[천㎡],천㎡,7,4,4,2,11
동구,101~135㎡,동(호)수[동(호)수],동(호)수,108,103,69,50,482
동구,101~135㎡,면적[천㎡],천㎡,13,12,8,6,57
동구,136~165㎡,동(호)수[동(호)수],동(호)수,54,47,16,16,188
동구,136~165㎡,면적[천㎡],천㎡,8,7,2,2,26
동구,166~198㎡,동(호)수[동(호)수],동(호)수,27,17,11,6,2
동구,166~198㎡,면적[천㎡],천㎡,5,3,2,1,0
동구,198㎡초과,동(호)수[동(호)수],동(호)수,34,27,14,10,20
동구,198㎡초과,면적[천㎡],천㎡,16,11,4,2,5
동구,거래원인,동(호)수[동(호)수],동(호)수,4154,2249,1245,1233,1958
동구,거래원인,면적[천㎡],천㎡,288,136,76,79,169
동구,매매,동(호)수[동(호)수],동(호)수,2264,1586,903,783,759
동구,매매,면적[천㎡],천㎡,146,100,56,52,52
동구,판결,동(호)수[동(호)수],동(호)수,3,8,11,7,1
동구,판결,면적[천㎡],천㎡,0,0,1,0,0
동구,교환,동(호)수[동(호)수],동(호)수,1,0,1,2,0
동구,교환,면적[천㎡],천㎡,0,0,0,0,0
동구,증여,동(호)수[동(호)수],동(호)수,372,373,224,218,167
동구,증여,면적[천㎡],천㎡,28,19,12,11,9
동구,분양권,동(호)수[동(호)수],동(호)수,,,,,0
동구,분양권,면적[천㎡],천㎡,,,,,0
동구,분양권전매,동(호)수[동(호)수],동(호)수,495,99,32,140,4
동구,분양권전매,면적[천㎡],천㎡,37,7,2,10,0
동구,기타,동(호)수[동(호)수],동(호)수,,,,,0
동구,기타,면적[천㎡],천㎡,,,,,0
동구,기타소유권이전,동(호)수[동(호)수],동(호)수,1019,183,74,83,1027
동구,기타소유권이전,면적[천㎡],천㎡,77,10,5,4,109
동구,주택유형,동(호)수[동(호)수],동(호)수,4154,2249,1245,1233,1958
동구,주택유형,면적[천㎡],천㎡,288,136,76,79,169
동구,단독주택,동(호)수[동(호)수],동(호)수,690,645,401,261,224
동구,단독주택,면적[천㎡],천㎡,56,48,26,19,16
동구,다가구주택,동(호)수[동(호)수],동(호)수,28,31,17,14,14
동구,다가구주택,면적[천㎡],천㎡,3,5,3,2,2
동구,다세대주택,동(호)수[동(호)수],동(호)수,186,259,185,76,88
동구,다세대주택,면적[천㎡],천㎡,10,12,10,5,5
동구,연립주택,동(호)수[동(호)수],동(호)수,47,87,34,23,18
동구,연립주택,면적[천㎡],천㎡,2,4,2,1,1
동구,아파트,동(호)수[동(호)수],동(호)수,3203,1227,608,859,1614
동구,아파트,면적[천㎡],천㎡,217,67,36,52,146
영도구,매입자거주지,동(호)수[동(호)수],동(호)수,5364,4030,2849,1479,1133
영도구,매입자거주지,면적[천㎡],천㎡,372,282,196,111,78
영도구,관할 시군구내,동(호)수[동(호)수],동(호)수,2198,1934,1151,794,723
영도구,관할 시군구내,면적[천㎡],천㎡,155,146,74,65,53
영도구,관할 시도내,동(호)수[동(호)수],동(호)수,2170,1131,843,347,223
영도구,관할 시도내,면적[천㎡],천㎡,151,79,62,26,14
영도구,관할 시도외 서울,동(호)수[동(호)수],동(호)수,149,191,158,50,30
영도구,관할 시도외 서울,면적[천㎡],천㎡,10,12,10,3,2
영도구,관할 시도외 기타,동(호)수[동(호)수],동(호)수,847,774,697,288,157
영도구,관할 시도외 기타,면적[천㎡],천㎡,55,46,50,17,9
영도구,거래주체,동(호)수[동(호)수],동(호)수,5364,4030,2849,1479,1133
영도구,거래주체,면적[천㎡],천㎡,372,282,196,111,78
영도구,개인->개인,동(호)수[동(호)수],동(호)수,3537,3099,1676,1263,1001
영도구,개인->개인,면적[천㎡],천㎡,242,211,103,93,71
영도구,개인->법인,동(호)수[동(호)수],동(호)수,173,188,96,24,31
영도구,개인->법인,면적[천㎡],천㎡,10,12,8,2,2
영도구,개인->기타,동(호)수[동(호)수],동(호)수,18,122,56,14,19
영도구,개인->기타,면적[천㎡],천㎡,1,7,4,1,1
영도구,법인->개인,동(호)수[동(호)수],동(호)수,1571,571,977,83,53
영도구,법인->개인,면적[천㎡],천㎡,112,41,79,5,3
영도구,법인->법인,동(호)수[동(호)수],동(호)수,36,28,30,82,0
영도구,법인->법인,면적[천㎡],천㎡,4,10,1,5,0
영도구,법인->기타,동(호)수[동(호)수],동(호)수,2,6,2,7,1
영도구,법인->기타,면적[천㎡],천㎡,0,0,0,2,0
영도구,기타->개인,동(호)수[동(호)수],동(호)수,17,10,10,3,15
영도구,기타->개인,면적[천㎡],천㎡,1,1,1,0,1
영도구,기타->법인,동(호)수[동(호)수],동(호)수,1,2,0,0,0
영도구,기타->법인,면적[천㎡],천㎡,0,0,0,0,0
영도구,기타->기타,동(호)수[동(호)수],동(호)수,9,4,2,3,13
영도구,기타->기타,면적[천㎡],천㎡,1,0,0,2,1
영도구,거래규모,동(호)수[동(호)수],동(호)수,5364,4030,2849,1479,1133
영도구,거래규모,면적[천㎡],천㎡,372,282,196,111,78
영도구,20㎡이하,동(호)수[동(호)수],동(호)수,117,133,274,61,49
영도구,20㎡이하,면적[천㎡],천㎡,2,2,2,1,1
영도구,21~40㎡,동(호)수[동(호)수],동(호)수,481,392,206,133,129
영도구,21~40㎡,면적[천㎡],천㎡,15,12,6,4,4
영도구,41~60㎡,동(호)수[동(호)수],동(호)수,1733,1480,621,541,403
영도구,41~60㎡,면적[천㎡],천㎡,90,76,31,29,21
영도구,61~85㎡,동(호)수[동(호)수],동(호)수,2507,1490,1534,567,394
영도구,61~85㎡,면적[천㎡],천㎡,195,115,125,44,30
영도구,86~100㎡,동(호)수[동(호)수],동(호)수,152,169,66,54,49
영도구,86~100㎡,면적[천㎡],천㎡,14,15,6,5,4
영도구,101~135㎡,동(호)수[동(호)수],동(호)수,228,242,81,67,59
영도구,101~135㎡,면적[천㎡],천㎡,27,28,10,8,7
영도구,136~165㎡,동(호)수[동(호)수],동(호)수,71,63,29,21,27
영도구,136~165㎡,면적[천㎡],천㎡,11,9,4,3,4
영도구,166~198㎡,동(호)수[동(호)수],동(호)수,41,25,17,12,10
영도구,166~198㎡,면적[천㎡],천㎡,7,5,3,2,2
영도구,198㎡초과,동(호)수[동(호)수],동(호)수,34,36,21,23,13
영도구,198㎡초과,면적[천㎡],천㎡,12,20,8,16,5
영도구,거래원인,동(호)수[동(호)수],동(호)수,5364,4030,2849,1479,1133
영도구,거래원인,면적[천㎡],천㎡,372,282,196,111,78
영도구,매매,동(호)수[동(호)수],동(호)수,3088,2992,1548,921,955
영도구,매매,면적[천㎡],천㎡,202,198,91,62,64
영도구,판결,동(호)수[동(호)수],동(호)수,3,14,6,22,6
영도구,판결,면적[천㎡],천㎡,0,1,0,12,1
영도구,교환,동(호)수[동(호)수],동(호)수,7,0,2,3,1
영도구,교환,면적[천㎡],천㎡,1,0,0,0,0
영도구,증여,동(호)수[동(호)수],동(호)수,319,389,185,201,146
영도구,증여,면적[천㎡],천㎡,21,25,12,14,11
영도구,분양권,동(호)수[동(호)수],동(호)수,,,,,0
영도구,분양권,면적[천㎡],천㎡,,,,,0
영도구,분양권전매,동(호)수[동(호)수],동(호)수,554,331,238,195,11
영도구,분양권전매,면적[천㎡],천㎡,44,26,19,15,1
영도구,기타,동(호)수[동(호)수],동(호)수,,,,,0
영도구,기타,면적[천㎡],천㎡,,,,,0
영도구,기타소유권이전,동(호)수[동(호)수],동(호)수,1393,304,870,137,14
영도구,기타소유권이전,면적[천㎡],천㎡,103,32,74,9,1
영도구,주택유형,동(호)수[동(호)수],동(호)수,5364,4030,2849,1479,1133
영도구,주택유형,면적[천㎡],천㎡,372,282,196,111,78
영도구,단독주택,동(호)수[동(호)수],동(호)수,907,924,402,272,269
영도구,단독주택,면적[천㎡],천㎡,59,74,29,24,19
영도구,다가구주택,동(호)수[동(호)수],동(호)수,74,58,28,15,17
영도구,다가구주택,면적[천㎡],천㎡,10,8,4,2,2
영도구,다세대주택,동(호)수[동(호)수],동(호)수,253,322,320,63,85
영도구,다세대주택,면적[천㎡],천㎡,14,19,7,4,5
영도구,연립주택,동(호)수[동(호)수],동(호)수,62,62,29,32,28
영도구,연립주택,면적[천㎡],천㎡,3,4,2,2,2
영도구,아파트,동(호)수[동(호)수],동(호)수,4068,2664,2070,1097,734
영도구,아파트,면적[천㎡],천㎡,285,178,154,79,50
부산진구,매입자거주지,동(호)수[동(호)수],동(호)수,24655,12870,7390,6129,7413
부산진구,매입자거주지,면적[천㎡],천㎡,1759,893,503,405,498
부산진구,관할 시군구내,동(호)수[동(호)수],동(호)수,8689,5363,2807,2776,3336
부산진구,관할 시군구내,면적[천㎡],천㎡,658,398,209,197,236
부산진구,관할 시도내,동(호)수[동(호)수],동(호)수,11942,5663,3645,2411,2975
부산진구,관할 시도내,면적[천㎡],천㎡,847,375,239,156,199
부산진구,관할 시도외 서울,동(호)수[동(호)수],동(호)수,568,258,117,110,194
부산진구,관할 시도외 서울,면적[천㎡],천㎡,37,18,7,7,11
부산진구,관할 시도외 기타,동(호)수[동(호)수],동(호)수,3456,1586,821,832,908
부산진구,관할 시도외 기타,면적[천㎡],천㎡,218,102,48,45,52
부산진구,거래주체,동(호)수[동(호)수],동(호)수,24655,12870,7390,6129,7413
부산진구,거래주체,면적[천㎡],천㎡,1759,893,503,405,498
부산진구,개인->개인,동(호)수[동(호)수],동(호)수,15477,7322,4045,4785,5288
부산진구,개인->개인,면적[천㎡],천㎡,1110,502,275,330,347
부산진구,개인->법인,동(호)수[동(호)수],동(호)수,925,386,305,115,145
부산진구,개인->법인,면적[천㎡],천㎡,63,27,20,7,12
부산진구,개인->기타,동(호)수[동(호)수],동(호)수,290,313,149,22,74
부산진구,개인->기타,면적[천㎡],천㎡,17,29,14,3,7
부산진구,법인->개인,동(호)수[동(호)수],동(호)수,7434,4140,2406,836,1562
부산진구,법인->개인,면적[천㎡],천㎡,536,289,164,50,116
부산진구,법인->법인,동(호)수[동(호)수],동(호)수,221,129,216,188,149
부산진구,법인->법인,면적[천㎡],천㎡,13,8,8,8,6
부산진구,법인->기타,동(호)수[동(호)수],동(호)수,17,66,150,154,62
부산진구,법인->기타,면적[천㎡],천㎡,1,5,8,4,2
부산진구,기타->개인,동(호)수[동(호)수],동(호)수,165,420,83,24,105
부산진구,기타->개인,면적[천㎡],천㎡,12,28,6,2,7
부산진구,기타->법인,동(호)수[동(호)수],동(호)수,114,81,5,0,12
부산진구,기타->법인,면적[천㎡],천㎡,4,4,5,0,1
부산진구,기타->기타,동(호)수[동(호)수],동(호)수,12,13,31,5,16
부산진구,기타->기타,면적[천㎡],천㎡,1,1,2,0,1
부산진구,거래규모,동(호)수[동(호)수],동(호)수,24655,12870,7390,6129,7413
부산진구,거래규모,면적[천㎡],천㎡,1759,893,503,405,498
부산진구,20㎡이하,동(호)수[동(호)수],동(호)수,536,388,319,281,391
부산진구,20㎡이하,면적[천㎡],천㎡,8,5,4,4,6
부산진구,21~40㎡,동(호)수[동(호)수],동(호)수,2697,1446,1205,891,974
부산진구,21~40㎡,면적[천㎡],천㎡,88,46,39,27,30
부산진구,41~60㎡,동(호)수[동(호)수],동(호)수,8208,4950,2461,2154,2389
부산진구,41~60㎡,면적[천㎡],천㎡,444,275,134,116,133
부산진구,61~85㎡,동(호)수[동(호)수],동(호)수,10716,4718,2810,2340,3054
부산진구,61~85㎡,면적[천㎡],천㎡,866,379,220,187,245
부산진구,86~100㎡,동(호)수[동(호)수],동(호)수,269,188,86,45,86
부산진구,86~100㎡,면적[천㎡],천㎡,25,18,8,4,8
부산진구,101~135㎡,동(호)수[동(호)수],동(호)수,1517,780,267,274,354
부산진구,101~135㎡,면적[천㎡],천㎡,174,88,31,32,41
부산진구,136~165㎡,동(호)수[동(호)수],동(호)수,386,202,108,78,91
부산진구,136~165㎡,면적[천㎡],천㎡,58,31,16,12,13
부산진구,166~198㎡,동(호)수[동(호)수],동(호)수,146,96,45,19,28
부산진구,166~198㎡,면적[천㎡],천㎡,26,17,8,3,5
부산진구,198㎡초과,동(호)수[동(호)수],동(호)수,180,102,89,47,46
부산진구,198㎡초과,면적[천㎡],천㎡,69,36,42,19,17
부산진구,거래원인,동(호)수[동(호)수],동(호)수,24655,12870,7390,6129,7413
부산진구,거래원인,면적[천㎡],천㎡,1759,893,503,405,498
부산진구,매매,동(호)수[동(호)수],동(호)수,13071,6375,3359,4054,4775
부산진구,매매,면적[천㎡],천㎡,917,448,236,270,315
부산진구,판결,동(호)수[동(호)수],동(호)수,40,42,61,26,18
부산진구,판결,면적[천㎡],천㎡,4,3,4,3,2
부산진구,교환,동(호)수[동(호)수],동(호)수,6,4,10,2,11
부산진구,교환,면적[천㎡],천㎡,1,0,1,0,1
부산진구,증여,동(호)수[동(호)수],동(호)수,951,1337,1064,444,500
부산진구,증여,면적[천㎡],천㎡,71,85,67,29,28
부산진구,분양권,동(호)수[동(호)수],동(호)수,,,,,0
부산진구,분양권,면적[천㎡],천㎡,,,,,0
부산진구,분양권전매,동(호)수[동(호)수],동(호)수,2765,630,312,708,476
부산진구,분양권전매,면적[천㎡],천㎡,210,46,22,53,33
부산진구,기타,동(호)수[동(호)수],동(호)수,,,,,0
부산진구,기타,면적[천㎡],천㎡,,,,,0
부산진구,기타소유권이전,동(호)수[동(호)수],동(호)수,7822,4482,2584,895,1633
부산진구,기타소유권이전,면적[천㎡],천㎡,557,311,174,51,119
부산진구,주택유형,동(호)수[동(호)수],동(호)수,24655,12870,7390,6129,7413
부산진구,주택유형,면적[천㎡],천㎡,1759,893,503,405,498
부산진구,단독주택,동(호)수[동(호)수],동(호)수,2044,1426,653,391,449
부산진구,단독주택,면적[천㎡],천㎡,192,130,82,37,42
부산진구,다가구주택,동(호)수[동(호)수],동(호)수,156,68,20,23,18
부산진구,다가구주택,면적[천㎡],천㎡,26,10,4,5,2
부산진구,다세대주택,동(호)수[동(호)수],동(호)수,1648,1071,752,498,653
부산진구,다세대주택,면적[천㎡],천㎡,69,45,28,20,23
부산진구,연립주택,동(호)수[동(호)수],동(호)수,130,117,120,27,94
부산진구,연립주택,면적[천㎡],천㎡,8,7,6,2,4
부산진구,아파트,동(호)수[동(호)수],동(호)수,20677,10188,5845,5190,6199
부산진구,아파트,면적[천㎡],천㎡,1465,701,382,341,428
동래구,매입자거주지,동(호)수[동(호)수],동(호)수,12475,8627,6019,3977,5450
동래구,매입자거주지,면적[천㎡],천㎡,986,670,435,305,439
동래구,관할 시군구내,동(호)수[동(호)수],동(호)수,4893,2953,1714,1644,2208
동래구,관할 시군구내,면적[천㎡],천㎡,422,236,129,129,181
동래구,관할 시도내,동(호)수[동(호)수],동(호)수,5442,4086,3628,1745,2512
동래구,관할 시도내,면적[천㎡],천㎡,420,324,267,133,201
동래구,관할 시도외 서울,동(호)수[동(호)수],동(호)수,386,237,89,63,65
동래구,관할 시도외 서울,면적[천㎡],천㎡,22,18,5,5,5
동래구,관할 시도외 기타,동(호)수[동(호)수],동(호)수,1754,1351,588,525,665
동래구,관할 시도외 기타,면적[천㎡],천㎡,122,92,34,38,53
동래구,거래주체,동(호)수[동(호)수],동(호)수,12475,8627,6019,3977,5450
동래구,거래주체,면적[천㎡],천㎡,986,670,435,305,439
동래구,개인->개인,동(호)수[동(호)수],동(호)수,9816,4858,2803,3069,3956
동래구,개인->개인,면적[천㎡],천㎡,802,371,198,236,303
동래구,개인->법인,동(호)수[동(호)수],동(호)수,371,540,230,32,23
동래구,개인->법인,면적[천㎡],천㎡,38,49,22,2,2
동래구,개인->기타,동(호)수[동(호)수],동(호)수,231,109,39,34,14
동래구,개인->기타,면적[천㎡],천㎡,13,9,1,3,1
동래구,법인->개인,동(호)수[동(호)수],동(호)수,1240,2728,2757,806,1381
동래구,법인->개인,면적[천㎡],천㎡,79,221,203,61,127
동래구,법인->법인,동(호)수[동(호)수],동(호)수,490,165,105,19,35
동래구,법인->법인,면적[천㎡],천㎡,27,8,6,1,2
동래구,법인->기타,동(호)수[동(호)수],동(호)수,143,145,57,1,1
동래구,법인->기타,면적[천㎡],천㎡,7,6,3,0,0
동래구,기타->개인,동(호)수[동(호)수],동(호)수,156,73,22,10,39
동래구,기타->개인,면적[천㎡],천㎡,14,6,1,1,3
동래구,기타->법인,동(호)수[동(호)수],동(호)수,5,0,2,1,0
동래구,기타->법인,면적[천㎡],천㎡,0,0,0,1,0
동래구,기타->기타,동(호)수[동(호)수],동(호)수,23,9,4,5,1
